20:15:54 5495 MiB, 65 % RAM:10050MB
20:16:54 5495 MiB, 74 % RAM:10056MB
20:17:54 5496 MiB, 60 % RAM:10060MB
20:18:54 5496 MiB, 60 % RAM:10058MB
20:19:54 5496 MiB, 56 % RAM:10049MB
20:20:54 5496 MiB, 66 % RAM:10047MB
20:21:54 5496 MiB, 62 % RAM:10053MB
20:22:54 5496 MiB, 77 % RAM:10069MB
20:23:54 456 MiB, 4 % RAM:5682MB
20:24:54 456 MiB, 5 % RAM:5680MB
20:25:54 456 MiB, 5 % RAM:5697MB
20:26:54 456 MiB, 5 % RAM:5676MB
20:27:54 456 MiB, 5 % RAM:5701MB
20:28:54 456 MiB, 5 % RAM:5703MB
20:29:54 460 MiB, 4 % RAM:5691MB
20:30:54 456 MiB, 5 % RAM:5693MB
20:31:54 456 MiB, 4 % RAM:5688MB
20:32:55 456 MiB, 4 % RAM:5705MB
20:33:55 456 MiB, 4 % RAM:5697MB
20:34:55 456 MiB, 4 % RAM:5698MB
20:35:55 456 MiB, 4 % RAM:5683MB
20:36:55 456 MiB, 4 % RAM:5706MB
20:37:55 456 MiB, 4 % RAM:5680MB
20:38:55 456 MiB, 4 % RAM:5693MB
20:39:55 456 MiB, 5 % RAM:5697MB
20:40:55 456 MiB, 5 % RAM:5703MB
20:41:55 456 MiB, 5 % RAM:5694MB
20:42:55 456 MiB, 5 % RAM:5701MB
20:43:55 456 MiB, 4 % RAM:5713MB
20:44:55 456 MiB, 4 % RAM:5703MB
20:45:55 456 MiB, 4 % RAM:5698MB
20:46:55 456 MiB, 5 % RAM:5690MB
20:47:55 456 MiB, 4 % RAM:5870MB
20:48:55 3959 MiB, 67 % RAM:8794MB
20:49:55 456 MiB, 4 % RAM:5905MB
20:50:55 5503 MiB, 76 % RAM:10355MB
20:51:55 5503 MiB, 60 % RAM:10302MB
20:52:55 5503 MiB, 65 % RAM:10279MB
20:53:55 5503 MiB, 65 % RAM:10128MB
20:54:55 5503 MiB, 66 % RAM:10124MB
20:55:55 5503 MiB, 61 % RAM:10130MB
20:56:55 5503 MiB, 62 % RAM:10129MB
20:57:55 5505 MiB, 65 % RAM:10129MB
20:58:55 5503 MiB, 73 % RAM:10142MB
20:59:55 5503 MiB, 59 % RAM:10143MB
21:00:55 5503 MiB, 65 % RAM:10140MB
21:01:55 5503 MiB, 66 % RAM:10133MB
21:02:55 5503 MiB, 58 % RAM:10149MB
21:03:55 5503 MiB, 66 % RAM:10150MB
21:04:55 5508 MiB, 59 % RAM:10153MB
21:05:55 5508 MiB, 59 % RAM:10147MB
21:06:55 5508 MiB, 67 % RAM:10138MB
21:07:55 5508 MiB, 56 % RAM:10156MB
21:08:55 5508 MiB, 58 % RAM:10151MB
21:09:55 5508 MiB, 66 % RAM:10127MB
21:10:55 5508 MiB, 56 % RAM:10142MB
21:11:55 5508 MiB, 68 % RAM:10145MB
21:12:55 5508 MiB, 57 % RAM:10125MB
21:13:56 5495 MiB, 60 % RAM:10131MB
21:14:56 5495 MiB, 61 % RAM:10145MB
21:15:56 5495 MiB, 66 % RAM:10131MB
21:16:56 5495 MiB, 76 % RAM:10130MB
21:17:56 5495 MiB, 71 % RAM:10164MB
21:18:56 5495 MiB, 67 % RAM:10144MB
21:19:56 5495 MiB, 57 % RAM:10129MB
21:20:56 5495 MiB, 62 % RAM:10145MB
21:21:56 5495 MiB, 63 % RAM:10157MB
21:22:56 5495 MiB, 72 % RAM:10141MB
21:23:56 5495 MiB, 65 % RAM:10139MB
21:24:56 5495 MiB, 61 % RAM:10140MB
21:25:56 5495 MiB, 60 % RAM:10146MB
21:26:56 2535 MiB, 3 % RAM:9063MB
21:27:56 456 MiB, 4 % RAM:5740MB
21:28:56 458 MiB, 5 % RAM:6161MB
21:29:56 458 MiB, 3 % RAM:6086MB
21:30:56 458 MiB, 5 % RAM:6084MB
21:31:56 458 MiB, 4 % RAM:6050MB
21:32:56 458 MiB, 4 % RAM:5894MB
21:33:56 458 MiB, 4 % RAM:5754MB
21:34:56 458 MiB, 4 % RAM:5760MB
21:35:56 458 MiB, 4 % RAM:5763MB
21:36:56 458 MiB, 4 % RAM:5760MB
21:37:56 458 MiB, 4 % RAM:5764MB
21:38:56 460 MiB, 5 % RAM:5767MB
21:39:56 458 MiB, 4 % RAM:5768MB
21:40:56 458 MiB, 6 % RAM:6016MB
21:41:56 458 MiB, 5 % RAM:6036MB
21:42:56 7341 MiB, 49 % RAM:11954MB
21:43:56 7341 MiB, 49 % RAM:11800MB
21:44:56 458 MiB, 5 % RAM:5957MB
21:45:56 7513 MiB, 46 % RAM:11919MB
21:46:56 7513 MiB, 39 % RAM:11857MB
21:47:56 7513 MiB, 47 % RAM:11906MB
21:48:56 7513 MiB, 43 % RAM:11858MB
21:49:56 7513 MiB, 42 % RAM:11705MB
21:50:56 7513 MiB, 46 % RAM:11694MB
21:51:56 8173 MiB, 44 % RAM:12837MB
21:52:56 9480 MiB, 42 % RAM:14147MB
21:53:57 7511 MiB, 46 % RAM:12330MB
21:54:57 7511 MiB, 41 % RAM:12266MB
21:55:57 7511 MiB, 42 % RAM:12255MB
21:56:57 7511 MiB, 43 % RAM:12237MB
21:57:57 7516 MiB, 41 % RAM:12077MB
21:58:57 7511 MiB, 41 % RAM:12289MB
21:59:57 7511 MiB, 42 % RAM:12237MB
22:00:57 7511 MiB, 44 % RAM:12187MB
22:01:57 7511 MiB, 39 % RAM:12057MB
22:02:57 7511 MiB, 46 % RAM:12079MB
22:03:57 7511 MiB, 38 % RAM:12074MB
22:04:57 7511 MiB, 41 % RAM:12043MB
22:05:57 7511 MiB, 45 % RAM:12045MB
22:06:57 7516 MiB, 45 % RAM:12073MB
22:07:57 7511 MiB, 46 % RAM:12050MB
22:08:57 7511 MiB, 44 % RAM:12089MB
22:09:57 7511 MiB, 40 % RAM:12066MB
22:10:57 7511 MiB, 48 % RAM:12117MB
22:11:57 7511 MiB, 42 % RAM:12143MB
22:12:57 7511 MiB, 41 % RAM:12069MB
22:13:57 7511 MiB, 49 % RAM:12056MB
22:14:57 7511 MiB, 49 % RAM:12084MB
22:15:57 6558 MiB, 4 % RAM:12264MB
22:16:57 7511 MiB, 46 % RAM:12245MB
22:17:57 7511 MiB, 45 % RAM:12239MB
22:18:57 7511 MiB, 40 % RAM:12277MB
22:19:57 7511 MiB, 45 % RAM:12078MB
22:20:57 7511 MiB, 48 % RAM:12078MB
22:21:57 7511 MiB, 44 % RAM:12091MB
22:22:57 7511 MiB, 40 % RAM:12107MB
22:23:57 7511 MiB, 43 % RAM:12152MB
22:24:57 7511 MiB, 43 % RAM:12080MB
22:25:57 7511 MiB, 47 % RAM:12132MB
22:26:57 7516 MiB, 44 % RAM:12068MB
22:27:57 7511 MiB, 46 % RAM:12107MB
22:28:57 7511 MiB, 46 % RAM:12085MB
22:29:57 7511 MiB, 41 % RAM:12128MB
22:30:57 7511 MiB, 47 % RAM:12090MB
22:31:57 7511 MiB, 40 % RAM:12136MB
22:32:57 7511 MiB, 40 % RAM:12059MB
22:33:57 7511 MiB, 42 % RAM:12085MB
22:34:57 7511 MiB, 47 % RAM:12064MB
22:35:57 7511 MiB, 48 % RAM:12045MB
22:36:57 7511 MiB, 45 % RAM:12060MB
22:37:58 7511 MiB, 47 % RAM:12082MB
22:38:58 7511 MiB, 46 % RAM:12043MB
22:39:58 7511 MiB, 45 % RAM:12071MB
22:40:58 7511 MiB, 47 % RAM:12056MB
22:41:58 7511 MiB, 45 % RAM:12050MB
22:42:58 7512 MiB, 44 % RAM:12081MB
22:43:58 7512 MiB, 49 % RAM:12084MB
22:44:58 7512 MiB, 40 % RAM:12062MB
22:45:58 457 MiB, 4 % RAM:6253MB
22:46:58 21329 MiB, 83 % RAM:13495MB
22:47:58 21329 MiB, 81 % RAM:13371MB
22:48:58 21328 MiB, 81 % RAM:13355MB
22:49:58 21328 MiB, 80 % RAM:13375MB
22:50:58 21328 MiB, 80 % RAM:11486MB
22:51:58 21328 MiB, 80 % RAM:11486MB
22:52:58 21328 MiB, 80 % RAM:11745MB
22:53:58 21328 MiB, 77 % RAM:11955MB
22:54:58 456 MiB, 3 % RAM:3993MB
22:55:58 456 MiB, 4 % RAM:4288MB
22:56:58 12868 MiB, 5 % RAM:10520MB
22:57:58 15535 MiB, 57 % RAM:11821MB
22:58:58 15535 MiB, 36 % RAM:11930MB
22:59:58 22866 MiB, 81 % RAM:18490MB
23:00:58 22866 MiB, 96 % RAM:18318MB
23:01:58 15540 MiB, 94 % RAM:12483MB
23:02:58 15748 MiB, 38 % RAM:12746MB
23:03:58 15748 MiB, 63 % RAM:12509MB
23:04:58 8491 MiB, 3 % RAM:6535MB
23:05:58 8491 MiB, 3 % RAM:6362MB
23:06:58 8490 MiB, 3 % RAM:6366MB
23:07:58 8490 MiB, 3 % RAM:6366MB
23:08:58 8490 MiB, 3 % RAM:6362MB
23:09:58 8490 MiB, 3 % RAM:6420MB
23:10:58 8490 MiB, 3 % RAM:6392MB
23:11:58 8490 MiB, 3 % RAM:6398MB
23:12:58 8490 MiB, 3 % RAM:6390MB
23:13:59 8488 MiB, 3 % RAM:6395MB
23:14:59 8488 MiB, 3 % RAM:6393MB
23:15:59 8492 MiB, 3 % RAM:6393MB
23:16:59 8488 MiB, 3 % RAM:6591MB
23:17:59 8488 MiB, 3 % RAM:6582MB
23:18:59 8488 MiB, 3 % RAM:6575MB
23:19:59 8488 MiB, 3 % RAM:6424MB
23:20:59 8488 MiB, 3 % RAM:6439MB
23:21:59 8488 MiB, 3 % RAM:6439MB
23:22:59 8488 MiB, 3 % RAM:6435MB
23:23:59 8488 MiB, 3 % RAM:6423MB
23:24:59 8488 MiB, 3 % RAM:6438MB
23:25:59 8488 MiB, 3 % RAM:6441MB
23:26:59 8488 MiB, 3 % RAM:6424MB
23:27:59 8488 MiB, 3 % RAM:6405MB
23:28:59 456 MiB, 4 % RAM:4827MB
23:29:59 456 MiB, 3 % RAM:4654MB
23:30:59 456 MiB, 3 % RAM:4673MB
23:31:59 456 MiB, 3 % RAM:4671MB
23:32:59 456 MiB, 3 % RAM:4512MB
23:33:59 456 MiB, 3 % RAM:4498MB
23:34:59 456 MiB, 3 % RAM:4511MB
23:35:59 456 MiB, 3 % RAM:4496MB
23:36:59 456 MiB, 3 % RAM:4500MB
23:37:59 456 MiB, 3 % RAM:4505MB
23:38:59 456 MiB, 3 % RAM:4502MB
23:39:59 456 MiB, 3 % RAM:4509MB
23:40:59 456 MiB, 3 % RAM:4513MB
23:41:59 456 MiB, 3 % RAM:4506MB
23:42:59 456 MiB, 3 % RAM:4496MB
23:43:59 456 MiB, 3 % RAM:4515MB
23:44:59 456 MiB, 3 % RAM:4508MB
23:45:59 456 MiB, 3 % RAM:4499MB
23:46:59 456 MiB, 3 % RAM:4522MB
23:47:59 456 MiB, 3 % RAM:4506MB
23:48:59 456 MiB, 3 % RAM:4515MB
23:50:00 456 MiB, 3 % RAM:4494MB
23:51:00 456 MiB, 3 % RAM:4495MB
23:52:00 456 MiB, 3 % RAM:4513MB
23:53:00 456 MiB, 3 % RAM:4511MB
23:54:00 456 MiB, 3 % RAM:4508MB
23:55:00 456 MiB, 3 % RAM:4511MB
23:56:00 456 MiB, 3 % RAM:4520MB
23:57:00 456 MiB, 3 % RAM:4511MB
23:58:00 456 MiB, 3 % RAM:4511MB
23:59:00 456 MiB, 3 % RAM:4513MB
00:00:00 456 MiB, 3 % RAM:4522MB
00:01:00 456 MiB, 3 % RAM:4512MB
00:02:00 456 MiB, 3 % RAM:4509MB
00:03:00 456 MiB, 3 % RAM:4515MB
00:04:00 456 MiB, 3 % RAM:4530MB
00:05:00 460 MiB, 3 % RAM:4522MB
00:06:00 456 MiB, 3 % RAM:4515MB
00:07:00 456 MiB, 3 % RAM:4526MB
00:08:00 456 MiB, 3 % RAM:4513MB
00:09:00 456 MiB, 4 % RAM:4536MB
00:10:00 456 MiB, 3 % RAM:4512MB
00:11:00 460 MiB, 8 % RAM:4646MB
00:12:00 437 MiB, 1 % RAM:4877MB
00:13:00 437 MiB, 2 % RAM:5342MB
00:14:00 437 MiB, 3 % RAM:5476MB
00:15:00 3144 MiB, 3 % RAM:8127MB
00:16:00 5312 MiB, 66 % RAM:9859MB
00:17:00 5376 MiB, 59 % RAM:10065MB
00:18:00 5624 MiB, 61 % RAM:10106MB
00:19:00 5493 MiB, 60 % RAM:9826MB
00:20:00 5499 MiB, 64 % RAM:9672MB
00:21:00 5474 MiB, 66 % RAM:9681MB
00:22:00 5469 MiB, 62 % RAM:9579MB
00:23:00 5469 MiB, 66 % RAM:9586MB
00:24:00 5462 MiB, 66 % RAM:9578MB
00:25:00 5462 MiB, 52 % RAM:9577MB
00:26:00 5438 MiB, 61 % RAM:9582MB
00:27:00 5438 MiB, 65 % RAM:9584MB
00:28:00 5438 MiB, 67 % RAM:9586MB
00:29:01 5464 MiB, 64 % RAM:9602MB
00:30:01 5452 MiB, 67 % RAM:9589MB
00:31:01 5446 MiB, 74 % RAM:9597MB
00:32:01 5446 MiB, 64 % RAM:9603MB
00:33:01 5446 MiB, 54 % RAM:9600MB
00:34:01 5552 MiB, 68 % RAM:9682MB
00:35:01 5510 MiB, 59 % RAM:9637MB
00:36:01 5552 MiB, 58 % RAM:9713MB
00:37:01 5498 MiB, 58 % RAM:9694MB
00:38:01 5498 MiB, 62 % RAM:9614MB
00:39:01 5498 MiB, 67 % RAM:9640MB
00:40:01 5705 MiB, 59 % RAM:9952MB
00:41:01 5705 MiB, 57 % RAM:9885MB
00:42:01 5705 MiB, 68 % RAM:9896MB
00:43:01 5705 MiB, 72 % RAM:9919MB
00:44:01 5515 MiB, 59 % RAM:9969MB
00:45:01 5515 MiB, 62 % RAM:9921MB
00:46:01 5515 MiB, 60 % RAM:9931MB
00:47:01 5515 MiB, 68 % RAM:9921MB
00:48:01 5515 MiB, 63 % RAM:9870MB
00:49:01 5465 MiB, 66 % RAM:9899MB
00:50:01 5465 MiB, 73 % RAM:9862MB
00:51:01 5465 MiB, 58 % RAM:9864MB
00:52:01 5465 MiB, 58 % RAM:9929MB
00:53:01 5457 MiB, 57 % RAM:9631MB
00:54:01 5457 MiB, 66 % RAM:9835MB
00:55:01 5457 MiB, 70 % RAM:9736MB
00:56:01 5457 MiB, 58 % RAM:9742MB
00:57:01 5457 MiB, 66 % RAM:9737MB
00:58:01 5457 MiB, 62 % RAM:9753MB
00:59:01 5457 MiB, 59 % RAM:9737MB
01:00:01 5457 MiB, 73 % RAM:9738MB
01:01:01 5456 MiB, 66 % RAM:9750MB
01:02:01 5456 MiB, 66 % RAM:9748MB
01:03:01 5456 MiB, 69 % RAM:9745MB
01:04:01 5456 MiB, 72 % RAM:9743MB
01:05:01 5456 MiB, 57 % RAM:9753MB
01:06:01 5456 MiB, 65 % RAM:9753MB
01:07:01 5456 MiB, 61 % RAM:9738MB
01:08:01 5456 MiB, 65 % RAM:9731MB
01:09:01 5456 MiB, 65 % RAM:9738MB
01:10:01 5456 MiB, 69 % RAM:9754MB
01:11:01 5456 MiB, 67 % RAM:9747MB
01:12:02 5456 MiB, 68 % RAM:9760MB
01:13:02 5456 MiB, 69 % RAM:9746MB
01:14:02 5456 MiB, 60 % RAM:9757MB
01:15:02 5456 MiB, 59 % RAM:9756MB
01:16:02 485 MiB, 0 % RAM:5370MB
01:17:02 485 MiB, 0 % RAM:5349MB
01:18:02 485 MiB, 0 % RAM:5353MB
01:19:02 485 MiB, 0 % RAM:5352MB
01:20:02 485 MiB, 0 % RAM:5336MB
01:21:02 485 MiB, 0 % RAM:5346MB
01:22:02 485 MiB, 0 % RAM:5348MB
01:23:02 485 MiB, 0 % RAM:5349MB
01:24:02 485 MiB, 0 % RAM:5344MB
01:25:02 485 MiB, 0 % RAM:5349MB
01:26:02 485 MiB, 0 % RAM:5341MB
01:27:02 485 MiB, 0 % RAM:5362MB
01:28:02 485 MiB, 0 % RAM:5352MB
01:29:02 485 MiB, 0 % RAM:5348MB
01:30:02 521 MiB, 0 % RAM:5362MB
01:31:02 601 MiB, 0 % RAM:5766MB
01:32:02 579 MiB, 0 % RAM:5720MB
01:33:02 682 MiB, 0 % RAM:5716MB
01:34:02 644 MiB, 4 % RAM:5814MB
01:35:02 618 MiB, 0 % RAM:5817MB
01:36:02 657 MiB, 0 % RAM:5880MB
01:37:02 602 MiB, 0 % RAM:5833MB
01:38:02 637 MiB, 0 % RAM:5991MB
01:39:02 661 MiB, 0 % RAM:5931MB
01:40:02 659 MiB, 0 % RAM:6034MB
01:41:02 597 MiB, 0 % RAM:5870MB
01:42:02 628 MiB, 5 % RAM:5881MB
01:43:03 589 MiB, 1 % RAM:5940MB
01:44:03 624 MiB, 2 % RAM:5923MB
01:45:03 558 MiB, 1 % RAM:5961MB
01:46:03 546 MiB, 0 % RAM:5855MB
01:47:03 546 MiB, 0 % RAM:5786MB
01:48:03 581 MiB, 0 % RAM:5868MB
01:49:03 643 MiB, 3 % RAM:5996MB
01:50:03 688 MiB, 0 % RAM:5953MB
01:51:03 705 MiB, 0 % RAM:6124MB
01:52:03 657 MiB, 0 % RAM:6006MB
01:53:03 628 MiB, 0 % RAM:5846MB
01:54:03 674 MiB, 0 % RAM:5871MB
01:55:03 649 MiB, 0 % RAM:5850MB
01:56:03 719 MiB, 6 % RAM:5997MB
01:57:03 11439 MiB, 86 % RAM:7448MB
01:58:03 11425 MiB, 87 % RAM:7520MB
01:59:03 11356 MiB, 4 % RAM:7665MB
02:00:03 11255 MiB, 87 % RAM:7726MB
02:01:03 18141 MiB, 94 % RAM:13505MB
02:02:03 18145 MiB, 93 % RAM:13491MB
02:03:03 21647 MiB, 96 % RAM:16409MB
02:04:03 11253 MiB, 9 % RAM:7615MB
02:05:03 12144 MiB, 85 % RAM:9335MB
02:06:03 23186 MiB, 97 % RAM:18042MB
02:07:03 23139 MiB, 96 % RAM:17890MB
02:08:03 23083 MiB, 96 % RAM:19084MB
02:09:03 16208 MiB, 94 % RAM:12022MB
02:10:03 23255 MiB, 97 % RAM:18562MB
02:11:03 23192 MiB, 98 % RAM:18178MB
02:12:03 23197 MiB, 97 % RAM:17989MB
02:13:03 23092 MiB, 96 % RAM:18620MB
02:14:03 23060 MiB, 97 % RAM:17190MB
02:15:03 16292 MiB, 91 % RAM:11609MB
02:16:03 23312 MiB, 86 % RAM:17392MB
02:17:03 23237 MiB, 86 % RAM:17373MB
02:18:04 23400 MiB, 86 % RAM:17461MB
02:19:04 16623 MiB, 67 % RAM:12203MB
02:20:04 23361 MiB, 89 % RAM:18896MB
02:21:04 12456 MiB, 87 % RAM:16770MB
02:22:04 12542 MiB, 89 % RAM:18859MB
02:23:04 5941 MiB, 62 % RAM:16951MB
02:24:04 5612 MiB, 62 % RAM:13667MB
02:25:04 5612 MiB, 70 % RAM:12765MB
02:26:04 12490 MiB, 89 % RAM:18468MB
02:27:04 17265 MiB, 84 % RAM:19644MB
02:28:04 12490 MiB, 93 % RAM:12452MB
02:29:04 5612 MiB, 65 % RAM:6936MB
02:30:18 11072 MiB, 0 % RAM:30030MB
02:31:18 12465 MiB, 88 % RAM:12452MB
02:32:18 12465 MiB, 85 % RAM:12527MB
02:33:18 5586 MiB, 63 % RAM:6942MB
02:34:23 10360 MiB, 0 % RAM:30142MB
02:35:30 5586 MiB, 68 % RAM:5917MB
02:36:30 5586 MiB, 57 % RAM:4546MB
02:37:30 5586 MiB, 56 % RAM:4713MB
02:38:30 5586 MiB, 63 % RAM:4511MB
02:39:30 5586 MiB, 68 % RAM:4806MB
02:40:30 5586 MiB, 66 % RAM:5133MB
02:41:30 5586 MiB, 64 % RAM:5127MB
02:42:30 5586 MiB, 67 % RAM:5423MB
02:43:30 5586 MiB, 59 % RAM:5294MB
02:44:30 5586 MiB, 68 % RAM:5286MB
02:45:30 5586 MiB, 67 % RAM:5288MB
02:46:30 5586 MiB, 70 % RAM:5468MB
02:47:30 5586 MiB, 66 % RAM:5496MB
02:48:30 5586 MiB, 67 % RAM:5600MB
02:49:30 5586 MiB, 66 % RAM:5451MB
02:50:30 5586 MiB, 68 % RAM:5787MB
02:51:30 5586 MiB, 60 % RAM:5789MB
02:52:30 5586 MiB, 67 % RAM:5795MB
02:53:30 5586 MiB, 65 % RAM:5637MB
02:54:30 5586 MiB, 68 % RAM:5640MB
02:55:30 5586 MiB, 69 % RAM:5636MB
02:56:30 5586 MiB, 61 % RAM:5663MB
02:57:30 5586 MiB, 59 % RAM:5663MB
02:58:30 5586 MiB, 55 % RAM:5703MB
02:59:30 5586 MiB, 61 % RAM:5704MB
03:00:30 5586 MiB, 58 % RAM:5699MB
03:01:30 5586 MiB, 66 % RAM:5710MB
03:02:30 5586 MiB, 57 % RAM:5733MB
03:03:31 5586 MiB, 69 % RAM:5764MB
03:04:31 5586 MiB, 68 % RAM:5655MB
03:05:31 5586 MiB, 68 % RAM:5677MB
03:06:31 5586 MiB, 70 % RAM:5671MB
03:07:31 5586 MiB, 62 % RAM:5693MB
03:08:31 5586 MiB, 68 % RAM:5668MB
03:09:31 5586 MiB, 61 % RAM:5949MB
03:10:31 5586 MiB, 62 % RAM:5882MB
03:11:31 5586 MiB, 68 % RAM:5843MB
03:12:31 5586 MiB, 67 % RAM:5702MB
03:13:31 5586 MiB, 58 % RAM:5699MB
03:14:31 5586 MiB, 66 % RAM:5685MB
03:15:31 5586 MiB, 73 % RAM:5708MB
03:16:31 5586 MiB, 68 % RAM:5694MB
03:17:31 5586 MiB, 61 % RAM:5693MB
03:18:31 5586 MiB, 61 % RAM:5684MB
03:19:31 5586 MiB, 66 % RAM:5713MB
03:20:31 5586 MiB, 68 % RAM:5714MB
03:21:31 5586 MiB, 68 % RAM:5710MB
03:22:31 5586 MiB, 59 % RAM:5707MB
03:23:31 5586 MiB, 69 % RAM:5699MB
03:24:31 5586 MiB, 65 % RAM:5703MB
03:25:31 5586 MiB, 59 % RAM:5706MB
03:26:31 5586 MiB, 62 % RAM:5709MB
03:27:31 5586 MiB, 60 % RAM:5722MB
03:28:31 5586 MiB, 59 % RAM:5714MB
03:29:31 5586 MiB, 64 % RAM:5701MB
03:30:31 5586 MiB, 58 % RAM:5711MB
03:31:31 5586 MiB, 67 % RAM:5713MB
03:32:31 5586 MiB, 67 % RAM:5718MB
03:33:31 5586 MiB, 63 % RAM:5715MB
03:34:31 5586 MiB, 63 % RAM:5712MB
03:35:31 5586 MiB, 68 % RAM:5693MB
03:36:31 5586 MiB, 70 % RAM:5706MB
03:37:31 5586 MiB, 69 % RAM:5707MB
03:38:31 5586 MiB, 62 % RAM:5699MB
03:39:31 5586 MiB, 66 % RAM:5703MB
03:40:31 5586 MiB, 69 % RAM:5706MB
03:41:31 5586 MiB, 66 % RAM:5705MB
03:42:31 5586 MiB, 62 % RAM:5707MB
03:43:31 5586 MiB, 63 % RAM:5717MB
03:44:31 5586 MiB, 56 % RAM:5713MB
03:45:31 5586 MiB, 59 % RAM:5720MB
03:46:31 5586 MiB, 60 % RAM:5740MB
03:47:32 5586 MiB, 68 % RAM:5749MB
03:48:32 5586 MiB, 66 % RAM:5769MB
03:49:32 5586 MiB, 66 % RAM:5749MB
03:50:32 5586 MiB, 71 % RAM:5746MB
03:51:32 5586 MiB, 69 % RAM:5747MB
03:52:32 5586 MiB, 65 % RAM:5745MB
03:53:32 5586 MiB, 62 % RAM:5744MB
03:54:32 5586 MiB, 64 % RAM:5763MB
03:55:32 5586 MiB, 71 % RAM:5740MB
03:56:32 5586 MiB, 64 % RAM:5760MB
03:57:32 5586 MiB, 63 % RAM:5748MB
03:58:32 5586 MiB, 64 % RAM:5752MB
03:59:32 5586 MiB, 67 % RAM:5752MB
04:00:32 5586 MiB, 65 % RAM:5741MB
04:01:32 5586 MiB, 71 % RAM:5735MB
04:02:32 5586 MiB, 63 % RAM:5756MB
04:03:32 5586 MiB, 65 % RAM:5753MB
04:04:32 5586 MiB, 60 % RAM:5746MB
04:05:32 5586 MiB, 57 % RAM:5763MB
04:06:32 5586 MiB, 53 % RAM:5767MB
04:07:32 5586 MiB, 66 % RAM:5760MB
04:08:32 5586 MiB, 65 % RAM:5757MB
04:09:32 5586 MiB, 60 % RAM:5764MB
04:10:32 5586 MiB, 70 % RAM:5772MB
04:11:32 5586 MiB, 74 % RAM:5732MB
04:12:32 5586 MiB, 57 % RAM:5761MB
04:13:32 5586 MiB, 61 % RAM:5893MB
04:14:32 5586 MiB, 65 % RAM:5874MB
04:15:32 5586 MiB, 56 % RAM:5880MB
04:16:32 5586 MiB, 65 % RAM:5870MB
04:17:32 5586 MiB, 67 % RAM:5874MB
04:18:32 5586 MiB, 67 % RAM:5870MB
04:19:32 5586 MiB, 69 % RAM:5879MB
04:20:32 612 MiB, 0 % RAM:4118MB
04:21:32 612 MiB, 0 % RAM:4120MB
04:22:32 612 MiB, 0 % RAM:4099MB
04:23:32 612 MiB, 0 % RAM:4106MB
04:24:32 612 MiB, 0 % RAM:4111MB
04:25:32 612 MiB, 0 % RAM:4124MB
04:26:32 612 MiB, 0 % RAM:4124MB
04:27:33 612 MiB, 0 % RAM:4110MB
04:28:33 612 MiB, 0 % RAM:4112MB
04:29:33 612 MiB, 0 % RAM:4122MB
04:30:33 612 MiB, 0 % RAM:4125MB
04:31:33 612 MiB, 0 % RAM:4135MB
04:32:33 612 MiB, 0 % RAM:4122MB
04:33:33 612 MiB, 0 % RAM:4111MB
04:34:33 612 MiB, 0 % RAM:4114MB
04:35:33 612 MiB, 0 % RAM:4128MB
04:36:33 612 MiB, 0 % RAM:4124MB
04:37:33 612 MiB, 0 % RAM:4128MB
04:38:33 612 MiB, 0 % RAM:4119MB
04:39:33 612 MiB, 0 % RAM:4100MB
04:40:33 612 MiB, 0 % RAM:4098MB
04:41:33 612 MiB, 0 % RAM:4089MB
04:42:33 612 MiB, 0 % RAM:4093MB
04:43:33 612 MiB, 0 % RAM:4105MB
04:44:33 612 MiB, 0 % RAM:4099MB
04:45:33 612 MiB, 0 % RAM:4096MB
04:46:33 612 MiB, 0 % RAM:4107MB
04:47:33 612 MiB, 0 % RAM:4108MB
04:48:33 612 MiB, 0 % RAM:4112MB
04:49:33 612 MiB, 0 % RAM:4105MB
04:50:33 612 MiB, 0 % RAM:4090MB
04:51:33 612 MiB, 0 % RAM:4105MB
04:52:33 612 MiB, 0 % RAM:4095MB
04:53:33 612 MiB, 0 % RAM:4105MB
04:54:33 612 MiB, 0 % RAM:4111MB
04:55:34 612 MiB, 0 % RAM:4109MB
04:56:34 612 MiB, 0 % RAM:4108MB
04:57:34 612 MiB, 0 % RAM:4114MB
04:58:34 612 MiB, 0 % RAM:4147MB
04:59:34 612 MiB, 0 % RAM:4147MB
05:00:34 612 MiB, 0 % RAM:4144MB
05:01:34 612 MiB, 0 % RAM:4137MB
05:02:34 612 MiB, 0 % RAM:4138MB
05:03:34 612 MiB, 0 % RAM:4126MB
05:04:34 612 MiB, 0 % RAM:4124MB
05:05:34 612 MiB, 0 % RAM:4135MB
05:06:34 612 MiB, 0 % RAM:4133MB
05:07:34 612 MiB, 0 % RAM:4132MB
05:08:34 612 MiB, 0 % RAM:4130MB
05:09:34 612 MiB, 0 % RAM:4127MB
05:10:34 612 MiB, 0 % RAM:4134MB
05:11:34 612 MiB, 0 % RAM:4124MB
05:12:34 612 MiB, 0 % RAM:4131MB
05:13:34 612 MiB, 0 % RAM:4138MB
05:14:34 612 MiB, 0 % RAM:4135MB
05:15:34 612 MiB, 0 % RAM:4139MB
05:16:34 612 MiB, 0 % RAM:4134MB
05:17:34 612 MiB, 0 % RAM:4138MB
05:18:34 612 MiB, 0 % RAM:4132MB
05:19:34 612 MiB, 0 % RAM:4126MB
05:20:34 612 MiB, 0 % RAM:4151MB
